time,a,avg_photon_density,avg_neutrino_density,avg_energy_density,avg_metric_pert,avg_gw
0.016630000000000002,9956.941736378687,0.10000000000001588,0.009999947401709548,1,0.0000998337382849533,0.0000009818625816570807
0.016640000000000002,9957.04130579605,0.10000000000001588,0.009999947370114408,1,0.00009983363845123038,0.0000009818517812764529
0.01665,9957.140876209109,0.10000000000001588,0.009999947338514855,1,0.00009983353861761769,0.0000009818409810151045
0.01666,9957.24044761787,0.10000000000001588,0.009999947306922094,1,0.00009983343878405829,0.000000981830180872416
0.01667,9957.340020022348,0.10000000000001588,0.009999947275322541,1,0.00009983333895060568,0.0000009818193808483565
0.01668,9957.439593422549,0.10000000000001588,0.009999947243727544,1,0.0000998332391173033,0.0000009818085809430273
0.01669,9957.539167818482,0.10000000000001588,0.00999994721213254,1,0.00009983313928405573,0.0000009817977811566155
0.016700000000000003,9957.63874321016,0.10000000000001588,0.00999994718053296,1,0.00009983303945091492,0.0000009817869814892087
0.016710000000000003,9957.738319597593,0.10000000000001588,0.009999947148940235,1,0.00009983293961787934,0.0000009817761819403647
0.016720000000000002,9957.837896980789,0.10000000000001588,0.009999947117340686,1,0.00009983283978490206,0.0000009817653825102506
0.016730000000000002,9957.937475359759,0.10000000000001588,0.00999994708574569,1,0.00009983273995207154,0.00000098175458319912
0.01674,9958.037054734512,0.10000000000001588,0.00999994705415112,1,0.0000998326401193617,0.0000009817437840066476
0.01675,9958.13663510506,0.10000000000001588,0.009999947022553283,1,0.00009983254028669192,0.000000981732984933079
0.01676,9958.23621647141,0.10000000000001588,0.009999946990958858,1,0.00009983244045417407,0.0000009817221859782457
0.01677,9958.335798833576,0.10000000000001588,0.009999946959363855,1,0.00009983234062171976,0.0000009817113871423244
0.01678,9958.435382191565,0.10000000000001588,0.009999946927764314,1,0.00009983224078937566,0.0000009817005884247068
0.016790000000000003,9958.534966545387,0.10000000000001588,0.009999946896171593,1,0.00009983214095712382,0.0000009816897898265021
0.016800000000000002,9958.634551895053,0.10000000000001588,0.009999946864572052,1,0.00009983204112498475,0.0000009816789913465114
0.016810000000000002,9958.734138240572,0.10000000000001588,0.009999946832977061,1,0.00009983194129294837,0.0000009816681929858672
0.01682,9958.833725581955,0.10000000000001588,0.009999946801382635,1,0.00009983184146100832,0.0000009816573947434422
0.01683,9958.933313919211,0.10000000000001588,0.00999994676978481,1,0.00009983174162919154,0.000000981646596620419
0.01684,9959.03290325235,0.10000000000001588,0.009999946738190385,1,0.00009983164179741418,0.0000009816357986157052
0.01685,9959.132493581383,0.10000000000001588,0.009999946706595396,1,0.00009983154196579981,0.0000009816250007299026
0.01686,9959.232084906318,0.10000000000001588,0.009999946674995997,1,0.00009983144213423531,0.0000009816142029628297
0.016870000000000003,9959.331677227166,0.10000000000001588,0.009999946643403281,1,0.00009983134230282515,0.0000009816034053143193
0.016880000000000003,9959.431270543939,0.10000000000001588,0.009999946611803751,1,0.00009983124247147679,0.0000009815926077847902
0.016890000000000002,9959.530864856644,0.10000000000001588,0.009999946580208797,1,0.00009983114264022752,0.0000009815818103742587
0.016900000000000002,9959.630460165294,0.10000000000001588,0.009999946548614375,1,0.00009983104280908419,0.0000009815710130823702
0.01691,9959.730056469896,0.10000000000001588,0.009999946517016552,1,0.00009983094297805023,0.000000981560215909109
0.01692,9959.829653770461,0.10000000000001588,0.00999994648542213,1,0.00009983084314710937,0.000000981549418854763
0.01693,9959.929252066999,0.10000000000001588,0.009999946453827718,1,0.00009983074331623549,0.0000009815386219191424
0.01694,9960.028851359519,0.10000000000001588,0.009999946422229922,1,0.00009983064348551006,0.0000009815278251020972
0.01695,9960.128451648032,0.10000000000001588,0.009999946390635511,1,0.00009983054365489404,0.000000981517028404367
0.016960000000000003,9960.228052932549,0.10000000000001588,0.009999946359040666,1,0.00009983044382433197,0.0000009815062318249316
0.016970000000000002,9960.32765521308,0.10000000000001588,0.009999946327441141,1,0.00009983034399386297,0.0000009814954353641485
0.016980000000000002,9960.427258489632,0.10000000000001588,0.00999994629584847,1,0.00009983024416351635,0.0000009814846390223444
0.01699,9960.526862762217,0.10000000000001588,0.009999946264254052,1,0.00009983014433331823,0.0000009814738427994429
0.017,9960.626468030845,0.10000000000001588,0.009999946232654527,1,0.00009983004450317408,0.0000009814630466951979
0.01701,9960.726074295526,0.10000000000001588,0.009999946201061856,1,0.0000998299446730839,0.0000009814522507096557
0.01702,9960.825681556269,0.10000000000001588,0.009999946169462474,1,0.00009982984484314216,0.0000009814414548426742
0.01703,9960.925289813085,0.10000000000001588,0.009999946137867526,1,0.00009982974501332287,0.0000009814306590946074
0.017040000000000003,9961.024899065984,0.10000000000001588,0.009999946106275389,1,0.00009982964518354123,0.000000981419863465598
0.017050000000000003,9961.124509314974,0.10000000000001588,0.009999946074675902,1,0.00009982954535392431,0.0000009814090679548905
0.017060000000000002,9961.224120560068,0.10000000000001588,0.009999946043081069,1,0.00009982944552435796,0.0000009813982725630833
0.017070000000000002,9961.323732801273,0.10000000000001588,0.009999946011486694,1,0.00009982934569494613,0.0000009813874772899119
0.01708,9961.4233460386,0.10000000000001588,0.009999945979889447,1,0.00009982924586559608,0.0000009813766821357266
0.01709,9961.522960272061,0.10000000000001588,0.009999945948294507,1,0.000099829146036345,0.0000009813658871001715
0.0171,9961.622575501664,0.10000000000001588,0.009999945916700241,1,0.00009982904620720002,0.000000981355092183518
0.01711,9961.722191727418,0.10000000000001588,0.009999945885102463,1,0.00009982894637816096,0.0000009813442973852461
